transaction_id,value_date,posted_at,amount,currency,dr_cr,merchant_name,reference,narrative,channel,account_type,city,keyword_hit,category_id,category_display_name
TX8839877508,2023-11-08,2023-11-10,192212.60,INR,CR,Employer Payroll,SAL616945,SALARY CREDIT Employer Payroll SAL616945,SALARY,CURRENT,Kochi,treasury,INCOME,Income & Refunds
TX5154746838,2023-07-19,2023-07-20,4347.91,INR,DR,Sony LIV,SUB997364,SUBSCRIPTION Sony LIV spotify SUB997364,SUBSCRIPTION,CURRENT,Bengaluru,spotify,ENTERTAINMENT,Entertainment & Media
TX7694435706,2023-09-23,2023-09-24,2070.76,INR,DR,Indian Oil Corporation,CARD997478,VISA INDIAN OIL CORPORATION BENGALURU REF CARD997478,CARD,SAVINGS,Bengaluru,fuel surcharge,FUEL,Fuel & Gas Stations
TX6018995393,2023-01-17,2023-01-18,1285.37,INR,DR,Airtel Payments,UPI55077913,UPI/UPI55077913 Airtel Payments@ybl vodafone JAIPUR,UPI,CURRENT,Jaipur,vodafone,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX3300568400,2023-01-24,2023-01-26,55052.88,INR,DR,OnePlus Experience Store,EMI758059,EMI OnePlus Experience Store INST EMI758059,EMI,CURRENT,Mumbai,boat,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX2374183939,2023-02-02,2023-02-03,23413.46,INR,DR,MakeMyTrip,NB2840521,AXIS NETBANK MakeMyTrip airline NB2840521,NETBANKING,SAVINGS,Kolkata,airline,TRAVEL,Travel – Flights & Rail
TX7537364304,2023-07-27,2023-07-28,5147.58,INR,DR,Google Workspace,CARD399599,VISA GOOGLE WORKSPACE AHMEDABAD REF CARD399599,CARD,CREDIT_CARD,Ahmedabad,saas,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX5512834540,2023-03-28,2023-03-31,1423.69,INR,DR,Zomato,UPI98380312,UPI/UPI98380312 Zomato@upi coffee AHMEDABAD,UPI,SAVINGS,Ahmedabad,coffee,DINING,Dining & Food Delivery
TX2295907466,2023-04-16,2023-04-17,1973.36,INR,DR,Indian Oil Corporation,POS804789,POS BENGALURU INDIAN OIL CORPORATION REF POS804789,POS,SAVINGS,Bengaluru,indian oil,FUEL,Fuel & Gas Stations
TX2777893507,2023-03-23,2023-03-26,25044.07,INR,DR,IndiGo,UPI92135234,UPI/UPI92135234 IndiGo@oksbi boarding CHENNAI,UPI,CURRENT,Chennai,boarding,TRAVEL,Travel – Flights & Rail
TX7045170327,2023-05-24,2023-05-24,2244.26,INR,DR,FASTag Issuer,CARD197649,MASTERCARD FASTAG ISSUER PUNE REF CARD197649,CARD,CURRENT,Pune,fee refund,FEES,Fees & Adjustments
TX9208838821,2023-04-22,2023-04-24,50734.84,INR,DR,Groww,CARD724033,MASTERCARD GROWW PUNE REF CARD724033,CARD,CURRENT,Pune,insurance,FINANCIAL_SERVICES,Financial Services & Charges
TX6363881958,2024-01-07,2024-01-09,4390.45,INR,DR,Unacademy,AUTO615749,AUTOPAY Unacademy byjus REF AUTO615749,AUTOPAY,CURRENT,Jaipur,byjus,EDUCATION,Education & Learning
TX2344686243,2023-07-26,2023-07-26,89068.15,INR,CR,Income Tax Department,IMPS8058600,IMPS IMPS8058600 TO Income Tax Department DELHI,IMPS,CREDIT_CARD,Delhi,credit salary,INCOME,Income & Refunds
TX1447810448,2023-02-25,2023-02-26,11425.99,INR,DR,GiveIndia,NB4490181,ICICI NETBANK GiveIndia relief fund NB4490181,NETBANKING,CURRENT,Kolkata,relief fund,CHARITY,Charity & Donations
TX9636462416,2023-06-18,2023-06-20,3630.00,INR,DR,DMart Ready,CARD765568,MASTERCARD DMART READY KOCHI REF CARD765568,CARD,CURRENT,Kochi,fresh to home,GROCERIES,Groceries & Daily Essentials
TX2122261820,2023-09-15,2023-09-15,722.91,INR,DR,Rapido,CARD922948,AMEX RAPIDO JAIPUR REF CARD922948,CARD,CREDIT_CARD,Jaipur,mumbai metro,MOBILITY,Mobility – Ride Hailing & Transit
TX5905766633,2023-03-07,2023-03-07,15240.31,INR,DR,Akshaya Patra Foundation,UPI28145454,UPI/UPI28145454 Akshaya Patra Foundation@oksbi charity PUNE,UPI,CURRENT,Pune,charity,CHARITY,Charity & Donations
TX6222714126,2023-07-05,2023-07-08,7933.08,INR,DR,Amazon India,NB1055849,HDFC NETBANK Amazon India marketplace NB1055849,NETBANKING,SAVINGS,Mumbai,marketplace,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX8800374116,2023-06-30,2023-07-02,1445.43,INR,DR,Card Network,NB7138543,SBI NETBANK Card Network fastag NB7138543,NETBANKING,CREDIT_CARD,Hyderabad,fastag,FEES,Fees & Adjustments
TX5268044037,2023-08-23,2023-08-25,56556.17,INR,DR,Unacademy,NB3554679,YES NETBANK Unacademy university NB3554679,NETBANKING,CREDIT_CARD,Bengaluru,university,EDUCATION,Education & Learning
TX8597996120,2023-02-13,2023-02-16,143501.86,INR,CR,Corporate Expense Desk,SAL530449,SALARY CREDIT Corporate Expense Desk SAL530449,SALARY,CREDIT_CARD,Delhi,income tax,INCOME,Income & Refunds
TX9410936639,2024-03-01,2024-03-01,1859.08,INR,DR,McDonald's,POS324112,POS CHENNAI MCDONALD'S REF POS324112,POS,CURRENT,Chennai,café,DINING,Dining & Food Delivery
TX3045145886,2023-03-30,2023-03-31,44696.18,INR,DR,Apollo Hospitals,CARD746470,VISA APOLLO HOSPITALS BENGALURU REF CARD746470,CARD,CREDIT_CARD,Bengaluru,pharmacy,HEALTH,Health & Wellness
TX4029910357,2024-01-17,2024-01-19,3626.05,INR,DR,BookMyShow,CARD646727,MASTERCARD BOOKMYSHOW DELHI REF CARD646727,CARD,CURRENT,Delhi,spotify,ENTERTAINMENT,Entertainment & Media
TX8345632580,2023-08-26,2023-08-29,1425.85,INR,DR,BSES Rajdhani Power,AUTO176757,AUTOPAY BSES Rajdhani Power cesc REF AUTO176757,AUTOPAY,SAVINGS,Pune,cesc,UTILITIES_POWER,Utilities – Electricity
TX6607401061,2023-04-27,2023-04-29,21972.95,INR,DR,Urban Ladder,NB5310657,ICICI NETBANK Urban Ladder urban ladder NB5310657,NETBANKING,CURRENT,Kolkata,urban ladder,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX3294032191,2023-08-20,2023-08-22,3529.72,INR,DR,Indian Oil Corporation,CARD976692,MASTERCARD INDIAN OIL CORPORATION DELHI REF CARD976692,CARD,CREDIT_CARD,Delhi,fuel surcharge,FUEL,Fuel & Gas Stations
TX1109655313,2023-09-18,2023-09-18,1444.45,INR,DR,DMart Ready,POS709384,POS PUNE DMART READY REF POS709384,POS,CURRENT,Pune,more retail,GROCERIES,Groceries & Daily Essentials
TX1531504177,2023-04-19,2023-04-22,52063.40,INR,DR,Urban Ladder,NB9430517,AXIS NETBANK Urban Ladder home centre NB9430517,NETBANKING,CREDIT_CARD,Kolkata,home centre,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX7536950951,2023-11-10,2023-11-13,31371.91,INR,DR,Fortis Healthcare,CARD371474,VISA FORTIS HEALTHCARE DELHI REF CARD371474,CARD,CREDIT_CARD,Delhi,apollo,HEALTH,Health & Wellness
TX4805159932,2023-12-26,2023-12-28,30166.07,INR,DR,Byju's,AUTO973961,AUTOPAY Byju's byju's REF AUTO973961,AUTOPAY,CURRENT,Kochi,byju's,EDUCATION,Education & Learning
TX6895098132,2023-06-13,2023-06-15,1106.31,INR,DR,Reliance Fresh,POS955383,POS MUMBAI RELIANCE FRESH REF POS955383,POS,CREDIT_CARD,Mumbai,spar,GROCERIES,Groceries & Daily Essentials
TX7664398356,2023-05-07,2023-05-07,29479.41,INR,DR,Pepperfry,NB1423348,YES NETBANK Pepperfry furnishing NB1423348,NETBANKING,CURRENT,Mumbai,furnishing,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX2828433527,2024-03-05,2024-03-05,3475.36,INR,DR,BSES Rajdhani Power,AUTO738498,AUTOPAY BSES Rajdhani Power electric bill REF AUTO738498,AUTOPAY,SAVINGS,Kochi,electric bill,UTILITIES_POWER,Utilities – Electricity
TX4348906847,2024-04-21,2024-04-24,1864.60,INR,DR,Delhi Jal Board,AUTO864582,AUTOPAY Delhi Jal Board gas bill REF AUTO864582,AUTOPAY,CREDIT_CARD,Kochi,gas bill,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX4819294592,2023-07-13,2023-07-13,843.47,INR,DR,Delhi Jal Board,AUTO423440,AUTOPAY Delhi Jal Board gail gas REF AUTO423440,AUTOPAY,CURRENT,Mumbai,gail gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX2125258196,2023-11-08,2023-11-09,4337.60,INR,DR,Shell India,POS725965,POS BENGALURU SHELL INDIA REF POS725965,POS,CREDIT_CARD,Bengaluru,hpcl,FUEL,Fuel & Gas Stations
TX3655863960,2023-03-03,2023-03-03,49444.55,INR,DR,Unacademy,UPI17793416,UPI/UPI17793416 Unacademy@ibl college JAIPUR,UPI,CREDIT_CARD,Jaipur,college,EDUCATION,Education & Learning
TX9477972580,2023-01-14,2023-01-17,35202.46,INR,DR,Indian Railways,NB9283659,KOTAK NETBANK Indian Railways ticket booking NB9283659,NETBANKING,CURRENT,Chennai,ticket booking,TRAVEL,Travel – Flights & Rail
TX8064632760,2023-03-26,2023-03-26,8118.87,INR,DR,Nykaa,CARD436183,AMEX NYKAA MUMBAI REF CARD436183,CARD,CURRENT,Mumbai,cart,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX2010323277,2023-04-26,2023-04-26,40514.86,INR,DR,Urban Ladder,NB6164225,KOTAK NETBANK Urban Ladder hometown NB6164225,NETBANKING,SAVINGS,Kochi,hometown,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX1255827764,2023-09-07,2023-09-09,42051.84,INR,DR,Fortis Healthcare,CARD346068,MASTERCARD FORTIS HEALTHCARE KOCHI REF CARD346068,CARD,SAVINGS,Kochi,clinic,HEALTH,Health & Wellness
TX1412265241,2024-01-02,2024-01-05,1570.82,INR,DR,Zomato,POS561378,POS MUMBAI ZOMATO REF POS561378,POS,SAVINGS,Mumbai,domino,DINING,Dining & Food Delivery
TX5787911313,2023-10-13,2023-10-13,8224.76,INR,DR,Myntra,NB5622448,AXIS NETBANK Myntra azn NB5622448,NETBANKING,CURRENT,Kolkata,azn,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX4700759630,2024-01-11,2024-01-12,14960.49,INR,DR,Air India,CARD265049,VISA AIR INDIA PUNE REF CARD265049,CARD,SAVINGS,Pune,cleartrip,TRAVEL,Travel – Flights & Rail
TX7574735869,2023-04-17,2023-04-18,1128.12,INR,DR,Mahanagar Gas Limited,NB4491695,HDFC NETBANK Mahanagar Gas Limited mnng NB4491695,NETBANKING,SAVINGS,Pune,mnng,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX2436808111,2023-11-14,2023-11-15,2041.91,INR,DR,BSES Rajdhani Power,NB9987149,ICICI NETBANK BSES Rajdhani Power kseb NB9987149,NETBANKING,CREDIT_CARD,Kolkata,kseb,UTILITIES_POWER,Utilities – Electricity
TX3698292981,2024-01-01,2024-01-01,1938.41,INR,DR,Jio Platforms,UPI30854654,UPI/UPI30854654 Jio Platforms@ibl prepaid AHMEDABAD,UPI,CREDIT_CARD,Ahmedabad,prepaid,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX5355156510,2023-03-07,2023-03-09,8132.89,INR,DR,Microsoft 365,SUB809706,SUBSCRIPTION Microsoft 365 auto debit SUB809706,SUBSCRIPTION,SAVINGS,Jaipur,auto debit,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX6347045147,2023-06-08,2023-06-11,1033.81,INR,DR,Jio Platforms,AUTO843194,AUTOPAY Jio Platforms data pack REF AUTO843194,AUTOPAY,CREDIT_CARD,Pune,data pack,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX3070660978,2023-05-14,2023-05-17,3304.98,INR,DR,Reliance Fresh,POS664022,POS AHMEDABAD RELIANCE FRESH REF POS664022,POS,CURRENT,Ahmedabad,nature's basket,GROCERIES,Groceries & Daily Essentials
TX6861010757,2023-05-07,2023-05-08,57803.07,INR,CR,Employer Payroll,IMPS7003370,IMPS IMPS7003370 TO Employer Payroll BENGALURU,IMPS,CURRENT,Bengaluru,payroll,INCOME,Income & Refunds
TX1007963335,2023-01-05,2023-01-07,1069.88,INR,DR,Delhi Metro Rail Corporation,UPI95132283,UPI/UPI95132283 Delhi Metro Rail Corporation@upi namma metro CHENNAI,UPI,CURRENT,Chennai,namma metro,MOBILITY,Mobility – Ride Hailing & Transit
TX7926683596,2024-01-06,2024-01-07,9222.70,INR,DR,Adobe Creative Cloud,UPI37678365,UPI/UPI37678365 Adobe Creative Cloud@paytm digital ocean JAIPUR,UPI,CREDIT_CARD,Jaipur,digital ocean,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX9381811017,2023-09-20,2023-09-21,703.58,INR,DR,Airtel Payments,UPI19114954,UPI/UPI19114954 Airtel Payments@oksbi prepaid HYDERABAD,UPI,CURRENT,Hyderabad,prepaid,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX7655761842,2024-02-09,2024-02-10,1772.49,INR,DR,Delhi Jal Board,NB2945453,ICICI NETBANK Delhi Jal Board mnng NB2945453,NETBANKING,SAVINGS,Hyderabad,mnng,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX2007329688,2023-08-24,2023-08-24,1629.86,INR,DR,Shell India,POS690408,POS DELHI SHELL INDIA REF POS690408,POS,CREDIT_CARD,Delhi,gas station,FUEL,Fuel & Gas Stations
TX8257309073,2023-11-27,2023-11-28,53352.14,INR,DR,IKEA India,CARD788557,AMEX IKEA INDIA AHMEDABAD REF CARD788557,CARD,SAVINGS,Ahmedabad,home centre,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX7274203198,2024-03-03,2024-03-04,17801.84,INR,DR,Ketto,UPI45102485,UPI/UPI45102485 Ketto@ybl foundation AHMEDABAD,UPI,SAVINGS,Ahmedabad,foundation,CHARITY,Charity & Donations
TX2719199664,2023-02-23,2023-02-24,3221.87,INR,DR,Google Workspace,SUB568694,SUBSCRIPTION Google Workspace digital ocean SUB568694,SUBSCRIPTION,CREDIT_CARD,Kochi,digital ocean,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX8702747187,2023-08-07,2023-08-10,1196.69,INR,DR,Zomato,UPI48410684,UPI/UPI48410684 Zomato@oksbi biryani JAIPUR,UPI,CREDIT_CARD,Jaipur,biryani,DINING,Dining & Food Delivery
TX2869697385,2024-03-04,2024-03-04,36273.11,INR,DR,Reliance Digital,NB6556876,ICICI NETBANK Reliance Digital gadget NB6556876,NETBANKING,CURRENT,Hyderabad,gadget,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX4111584942,2023-08-23,2023-08-23,8655.14,INR,DR,Fortis Healthcare,UPI45347293,UPI/UPI45347293 Fortis Healthcare@ybl fortis AHMEDABAD,UPI,SAVINGS,Ahmedabad,fortis,HEALTH,Health & Wellness
TX9979650033,2023-08-08,2023-08-08,8156.17,INR,DR,Ketto,UPI15858998,UPI/UPI15858998 Ketto@paytm donation AHMEDABAD,UPI,CURRENT,Ahmedabad,donation,CHARITY,Charity & Donations
TX6517225421,2023-03-19,2023-03-22,7919.35,INR,DR,Nykaa,UPI88407625,UPI/UPI88407625 Nykaa@oksbi shipment JAIPUR,UPI,CURRENT,Jaipur,shipment,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX6582343858,2023-02-02,2023-02-05,77000.45,INR,DR,Groww,NEFT7718692,NEFT NEFT7718692 KOTAK CREDIT Groww platform fee,NEFT,CREDIT_CARD,Kolkata,platform fee,FINANCIAL_SERVICES,Financial Services & Charges
TX9004961815,2023-12-18,2023-12-19,92764.57,INR,CR,Employer Payroll,SAL279635,SALARY CREDIT Employer Payroll SAL279635,SALARY,CURRENT,Kochi,refund,INCOME,Income & Refunds
TX2284933660,2023-11-23,2023-11-25,1488.46,INR,DR,Zomato,POS195807,POS KOLKATA ZOMATO REF POS195807,POS,CURRENT,Kolkata,eatery,DINING,Dining & Food Delivery
TX3137603206,2023-08-12,2023-08-14,44028.71,INR,DR,Unacademy,AUTO417199,AUTOPAY Unacademy exam fee REF AUTO417199,AUTOPAY,CREDIT_CARD,Delhi,exam fee,EDUCATION,Education & Learning
TX9185014496,2023-08-11,2023-08-13,1485.98,INR,DR,Jio Platforms,NB9299552,SBI NETBANK Jio Platforms hathway NB9299552,NETBANKING,CURRENT,Pune,hathway,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX2713895132,2023-07-03,2023-07-05,1005.47,INR,DR,Ola Cabs,UPI60064998,UPI/UPI60064998 Ola Cabs@ibl indrive KOCHI,UPI,CREDIT_CARD,Kochi,indrive,MOBILITY,Mobility – Ride Hailing & Transit
TX9496020384,2024-04-04,2024-04-05,16353.14,INR,DR,1mg,UPI31909470,UPI/UPI31909470 1mg@ybl medplus HYDERABAD,UPI,CURRENT,Hyderabad,medplus,HEALTH,Health & Wellness
TX5824334443,2023-12-07,2023-12-09,2141.99,INR,DR,Mahanagar Gas Limited,NB9145811,SBI NETBANK Mahanagar Gas Limited indraprastha gas NB9145811,NETBANKING,CURRENT,Jaipur,indraprastha gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX3753783041,2023-11-01,2023-11-04,18452.69,INR,DR,MakeMyTrip,NB9895325,YES NETBANK MakeMyTrip akasa NB9895325,NETBANKING,SAVINGS,Mumbai,akasa,TRAVEL,Travel – Flights & Rail
TX2669912400,2023-05-11,2023-05-13,4354.71,INR,DR,Indian Oil Corporation,POS490685,POS MUMBAI INDIAN OIL CORPORATION REF POS490685,POS,SAVINGS,Mumbai,indian oil,FUEL,Fuel & Gas Stations
TX6902742721,2023-12-22,2023-12-22,7996.71,INR,DR,Croma,CARD163497,MASTERCARD CROMA KOCHI REF CARD163497,CARD,CREDIT_CARD,Kochi,vivo,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX7261427617,2023-12-02,2023-12-02,1053.21,INR,DR,Card Network,NB4074752,KOTAK NETBANK Card Network dispute NB4074752,NETBANKING,CREDIT_CARD,Kolkata,dispute,FEES,Fees & Adjustments
TX7380832278,2023-06-02,2023-06-02,12128.98,INR,DR,GiveIndia,NB6528951,KOTAK NETBANK GiveIndia crowdfunding NB6528951,NETBANKING,CURRENT,Ahmedabad,crowdfunding,CHARITY,Charity & Donations
TX2979077040,2024-04-21,2024-04-23,32510.64,INR,DR,Coursera,NB8290215,SBI NETBANK Coursera vedantu NB8290215,NETBANKING,SAVINGS,Jaipur,vedantu,EDUCATION,Education & Learning
TX1122135148,2024-04-07,2024-04-09,25142.14,INR,DR,Coursera,NB4952359,KOTAK NETBANK Coursera vedantu NB4952359,NETBANKING,SAVINGS,Mumbai,vedantu,EDUCATION,Education & Learning
TX8918689858,2023-02-21,2023-02-23,71609.16,INR,DR,Asian Paints,NB3161412,HDFC NETBANK Asian Paints pepperfry NB3161412,NETBANKING,CREDIT_CARD,Chennai,pepperfry,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX5223256064,2024-02-18,2024-02-18,61021.44,INR,DR,Pepperfry,CARD185646,MASTERCARD PEPPERFRY PUNE REF CARD185646,CARD,SAVINGS,Pune,home centre,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX4002434905,2023-11-01,2023-11-01,2892.45,INR,DR,Netflix,SUB803986,SUBSCRIPTION Netflix steam SUB803986,SUBSCRIPTION,SAVINGS,Kochi,steam,ENTERTAINMENT,Entertainment & Media
TX3551569470,2024-04-28,2024-04-30,1873.15,INR,DR,Mahanagar Gas Limited,AUTO323298,AUTOPAY Mahanagar Gas Limited indraprastha gas REF AUTO323298,AUTOPAY,CREDIT_CARD,Jaipur,indraprastha gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX5707173677,2023-05-29,2023-05-31,7757.37,INR,DR,Zoom,UPI69247653,UPI/UPI69247653 Zoom@oksbi slack AHMEDABAD,UPI,SAVINGS,Ahmedabad,slack,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX3937861497,2024-01-27,2024-01-28,1506.68,INR,DR,Indraprastha Gas Limited,NB8163928,KOTAK NETBANK Indraprastha Gas Limited aadhaar gas NB8163928,NETBANKING,CURRENT,Jaipur,aadhaar gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX9086893618,2023-01-08,2023-01-08,25473.24,INR,DR,PharmEasy,NB8373211,AXIS NETBANK PharmEasy hospital NB8373211,NETBANKING,SAVINGS,Kochi,hospital,HEALTH,Health & Wellness
TX2975075307,2023-05-31,2023-06-03,974.28,INR,DR,Nykaa,UPI10968745,UPI/UPI10968745 Nykaa@ibl amazon KOLKATA,UPI,CURRENT,Kolkata,amazon,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX8419878424,2024-03-22,2024-03-22,55275.85,INR,DR,Urban Ladder,CARD379725,VISA URBAN LADDER CHENNAI REF CARD379725,CARD,CREDIT_CARD,Chennai,berger paints,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX1622858943,2024-01-13,2024-01-15,2536.74,INR,DR,Indian Oil Corporation,POS192782,POS KOLKATA INDIAN OIL CORPORATION REF POS192782,POS,CREDIT_CARD,Kolkata,petrol,FUEL,Fuel & Gas Stations
TX4182109746,2024-03-09,2024-03-09,3855.12,INR,DR,Tata Power Delhi Distribution,AUTO178237,AUTOPAY Tata Power Delhi Distribution dvvnl REF AUTO178237,AUTOPAY,CREDIT_CARD,Kochi,dvvnl,UTILITIES_POWER,Utilities – Electricity
TX1547160366,2023-09-16,2023-09-17,39679.63,INR,DR,Indian Railways,NB9417207,KOTAK NETBANK Indian Railways akasa NB9417207,NETBANKING,SAVINGS,Bengaluru,akasa,TRAVEL,Travel – Flights & Rail
TX7027018201,2024-04-28,2024-04-29,13375.20,INR,DR,IKEA India,CARD717265,VISA IKEA INDIA BENGALURU REF CARD717265,CARD,CREDIT_CARD,Bengaluru,pepperfry,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX6822669737,2023-02-13,2023-02-14,2508.83,INR,DR,Sony LIV,CARD769877,AMEX SONY LIV MUMBAI REF CARD769877,CARD,CURRENT,Mumbai,playstation,ENTERTAINMENT,Entertainment & Media
TX1199237564,2023-07-20,2023-07-21,4326.12,INR,DR,Disney+ Hotstar,CARD978414,AMEX DISNEY+ HOTSTAR AHMEDABAD REF CARD978414,CARD,CREDIT_CARD,Ahmedabad,bookmyshow,ENTERTAINMENT,Entertainment & Media
TX9371537638,2023-05-27,2023-05-28,1412.87,INR,DR,Shell India,CARD488581,RUPAY SHELL INDIA HYDERABAD REF CARD488581,CARD,CREDIT_CARD,Hyderabad,bharat petroleum,FUEL,Fuel & Gas Stations
TX1816775589,2023-01-16,2023-01-19,128063.00,INR,CR,Income Tax Department,NEFT1441854,NEFT NEFT1441854 SBI CREDIT Income Tax Department cashback,NEFT,CREDIT_CARD,Ahmedabad,cashback,INCOME,Income & Refunds
TX6214265236,2023-09-09,2023-09-10,6465.00,INR,DR,Myntra,CARD370693,AMEX MYNTRA CHENNAI REF CARD370693,CARD,SAVINGS,Chennai,ajio,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX1502758963,2024-01-19,2024-01-20,3402.58,INR,DR,Indian Oil Corporation,CARD154345,AMEX INDIAN OIL CORPORATION PUNE REF CARD154345,CARD,CREDIT_CARD,Pune,shell,FUEL,Fuel & Gas Stations
TX5735680852,2023-01-02,2023-01-02,12121.93,INR,DR,Akshaya Patra Foundation,UPI90025089,UPI/UPI90025089 Akshaya Patra Foundation@ibl charity JAIPUR,UPI,SAVINGS,Jaipur,charity,CHARITY,Charity & Donations
TX1255764856,2023-05-15,2023-05-17,65298.05,INR,DR,Pepperfry,NB2050390,YES NETBANK Pepperfry furnishing NB2050390,NETBANKING,CURRENT,Ahmedabad,furnishing,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX1614531717,2023-02-04,2023-02-06,3067.39,INR,DR,Tata Power Delhi Distribution,NB2475955,SBI NETBANK Tata Power Delhi Distribution bses NB2475955,NETBANKING,CREDIT_CARD,Ahmedabad,bses,UTILITIES_POWER,Utilities – Electricity
TX5288284497,2023-12-18,2023-12-18,60799.39,INR,DR,Asian Paints,NB6628156,SBI NETBANK Asian Paints plywood NB6628156,NETBANKING,SAVINGS,Pune,plywood,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX5353314285,2023-10-24,2023-10-27,45164.22,INR,DR,IKEA India,CARD329177,MASTERCARD IKEA INDIA CHENNAI REF CARD329177,CARD,CREDIT_CARD,Chennai,plywood,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX3911814217,2023-10-02,2023-10-04,3364.66,INR,DR,Bharat Petroleum,CARD726399,AMEX BHARAT PETROLEUM CHENNAI REF CARD726399,CARD,SAVINGS,Chennai,iocl,FUEL,Fuel & Gas Stations
TX4156000244,2024-03-02,2024-03-05,1272.92,INR,DR,Shell India,POS276073,POS DELHI SHELL INDIA REF POS276073,POS,SAVINGS,Delhi,petrol pump,FUEL,Fuel & Gas Stations
TX6045801485,2024-03-16,2024-03-17,21197.40,INR,DR,1mg,UPI36502890,UPI/UPI36502890 1mg@ibl pharmeasy DELHI,UPI,CREDIT_CARD,Delhi,pharmeasy,HEALTH,Health & Wellness
TX8510572162,2023-07-28,2023-07-30,149281.74,INR,CR,Employer Payroll,SAL493036,SALARY CREDIT Employer Payroll SAL493036,SALARY,CREDIT_CARD,Hyderabad,payroll,INCOME,Income & Refunds
TX7742313068,2024-04-28,2024-04-30,60382.27,INR,DR,Byju's,AUTO759332,AUTOPAY Byju's college REF AUTO759332,AUTOPAY,SAVINGS,Mumbai,college,EDUCATION,Education & Learning
TX7231467604,2024-02-29,2024-03-03,3573.61,INR,DR,Shell India,CARD162160,AMEX SHELL INDIA MUMBAI REF CARD162160,CARD,SAVINGS,Mumbai,bpcl,FUEL,Fuel & Gas Stations
TX5444593380,2023-03-08,2023-03-09,1302.39,INR,DR,Bharat Petroleum,POS264248,POS AHMEDABAD BHARAT PETROLEUM REF POS264248,POS,SAVINGS,Ahmedabad,shell,FUEL,Fuel & Gas Stations
TX8280258334,2023-09-30,2023-10-02,39066.96,INR,DR,Reliance Digital,CARD284653,VISA RELIANCE DIGITAL JAIPUR REF CARD284653,CARD,SAVINGS,Jaipur,croma,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX5286111749,2024-02-03,2024-02-04,3794.35,INR,DR,Google Workspace,SUB386729,SUBSCRIPTION Google Workspace notion SUB386729,SUBSCRIPTION,CURRENT,Delhi,notion,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX9593963607,2024-01-02,2024-01-05,1715.00,INR,DR,Card Network,CARD108983,AMEX CARD NETWORK MUMBAI REF CARD108983,CARD,CURRENT,Mumbai,convenience fee,FEES,Fees & Adjustments
TX2171339334,2024-04-05,2024-04-08,10832.65,INR,DR,Google Workspace,UPI48003136,UPI/UPI48003136 Google Workspace@upi renewal HYDERABAD,UPI,CREDIT_CARD,Hyderabad,renewal,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX6360215415,2024-04-13,2024-04-13,1605.29,INR,DR,Airtel Payments,AUTO116944,AUTOPAY Airtel Payments prepaid REF AUTO116944,AUTOPAY,CURRENT,Jaipur,prepaid,UTILITIES_TELECOM,Utilities – Telecom & Internet
